812	10684
3751	59
9630	10443
2234	2580
1602	12115
1977	10996
8153	10881
9863	6968
10997	6809
932	8040
12659	10920
706	12044
8769	12722
4639	7022
6587	3749
6528	3811
706	4176
11197	5501
3523	11430
5119	10273
8809	2955
3309	12530
9908	5945
4898	9963
12523	6906
1713	3963
11197	5964
7278	7725
470	3886
1566	6700
4035	5231
7378	9703
1851	2014
547	1568
4534	6891
2157	6429
11335	4377
5740	1371
11916	10593
4459	12440
5745	5637
6385	2760
12219	6133
3885	2313
10285	12430
5871	12002
6263	7087
2964	8004
6759	11359
12653	4221
9164	5634
1713	12868
6759	11366
7594	20
8437	5189
12275	12372
3178	5581
5383	1934
12857	1290
5383	1929
2024	913
2946	7309
12044	8840
6748	9874
3751	9821
6836	9924
3961	10935
8904	1274
6599	5837
12228	12512
4411	3291
573	2452
1566	1241
11113	9710
3104	10237
4544	925
6657	2406
9863	9840
3207	5689
9835	2876
6658	603
12462	12268
1014	6280
8966	9649
1060	5383
8370	2024
12505	8684
730	12527
7043	168
5320	7919
1088	3786
7358	6319
5349	8841
10761	9490
2580	6726
7492	10903
10620	228
1863	2834
5579	9624
1654	4377
6404	12763
6840	888
12314	1251
5670	5828
1697	9627
3362	8725
6569	6297
11411	12530
3437	11963
10163	781
4866	10710
4748	4375
10608	7375
3751	2764
3751	2763
12808	1629
1254	5402
8028	12447
10652	5233
6072	5179
2541	10026
3174	9990
3055	8925
1452	6187
6661	861
6214	6528
10158	7577
7576	12219
2024	27
6838	9727
7550	3346
3626	11595
7709	7513
6437	7466
5452	10103
12656	1195
11362	4377
9419	4437
470	12255
6970	11451
9983	10207
7602	6558
9583	12741
11221	2242
395	1271
1943	9164
163	3811
9583	7426
9241	4377
6094	4899
12529	7383
7292	1261
10790	1828
11660	661
5306	10668
10920	9127
11837	12249
1851	4060
856	5762
5453	11048
10403	1573
1713	1163
12788	2024
4132	1672
4802	12529
10469	4874
11837	12247
5653	9285
12269	8088
5334	6748
6240	12761
2024	8081
8690	11947
4323	11300
11432	7706
9263	5660
6744	9710
5097	4058
12430	12371
12653	10187
7513	4207
9948	6461
5734	7166
4209	3002
813	2315
1787	12441
2564	5453
11872	11781
7081	5453
5637	8005
10467	8974
355	10588
3749	3509
11895	1672
2838	3723
2094	11948
8560	1943
10503	7984
11669	6968
12103	6406
10094	1367
5909	5987
2024	4375
8760	4865
9207	9339
4709	6748
2591	6200
11285	10983
1371	9125
4872	1563
9019	2888
4361	8026
8322	4377
2364	4383
5637	976
6250	9433
2200	4330
10521	6365
3919	5713
8398	201
1846	6187
21	1254
7494	7017
10749	11564
2155	5383
2564	653
12634	2024
5453	8258
7128	5529
5574	7276
12368	5242
2864	721
12430	6457
2411	3058
5453	4490
5129	5660
5453	4488
2006	9154
1916	2084
5453	4487
3232	5660
172	9701
166	10660
10070	4293
4682	11458
5453	11114
9541	6885
8488	11285
5528	10985
1130	1915
8184	1664
6322	156
2378	3688
1249	11475
7670	8306
11720	5495
3892	1565
7784	2902
4534	11731
2024	4896
9335	4894
2024	4894
12529	3416
2024	4892
12483	10553
7813	5916
9701	10071
2645	9004
12298	12783
6187	2876
2064	3892
706	7399
9483	6291
3811	10651
8893	10935
1990	4660
11081	1713
9203	3457
5923	11860
9290	6920
5740	11678
5453	6537
4538	8080
6963	10019
3811	11197
12430	4667
3933	6715
12765	2930
6022	5671
6563	7638
11578	8785
10525	1057
1413	6740
2955	417
625	12391
11197	4053
12468	11817
11669	1397
10163	4983
2385	9091
7027	8507
11695	5901
1920	11368
12015	1510
1106	126
5785	5383
12373	3609
12730	5687
20	4377
9858	834
3174	6949
5445	10679
592	3811
869	12163
824	4961
6562	106
3268	6827
3094	9905
10609	3881
11669	6692
6748	6863
93	5065
3685	4903
11814	12683
12719	5433
1290	6369
10369	12827
2636	7780
7956	5716
8021	5942
10189	11239
5945	10540
2701	735
12515	12430
7284	10127
5066	8492
12741	2999
6288	11333
12344	851
3103	12822
3700	5376
5149	112
11991	12257
12133	5383
5430	2024
9459	5258
6993	6297
12306	6586
4643	6214
340	7559
1711	12565
5277	1828
12306	6587
12515	7933
11206	7920
4409	12149
3896	774
2955	5165
6578	11955
10817	4377
7328	11569
8346	8276
2024	549
5501	9803
4807	553
11489	5383
5116	2523
5453	5231
8952	4486
10403	9507
10800	11211
6054	12711
10200	3749
2718	7079
3105	6797
10917	8647
455	11803
10823	10754
2718	7070
3965	9649
9194	4166
3935	11625
42	4377
9019	425
12659	9377
6727	10645
2098	9121
4338	5453
9019	417
9638	1813
10521	12617
7215	8580
12881	8820
6801	7510
9649	8583
2003	11697
9127	8195
1058	8613
1898	3643
1254	10011
7780	98
7989	5453
2409	4789
5716	7825
1294	7288
6416	5692
11680	2955
12725	5160
1460	8916
10547	12430
6263	6429
11457	5945
3811	4733
11197	192
11190	10354
11730	4532
12086	1360
3485	19
8233	5357
10360	455
2196	118
5717	5453
11458	11977
5383	243
4981	11458
12600	8210
6715	1163
1677	1901
2820	2740
10602	7932
5734	8952
10935	4216
10982	10105
3808	4198
2419	5604
6744	2178
2024	6740
8408	10019
11906	5734
9916	11627
8934	332
12506	5249
1341	2024
1077	12430
1681	12656
8423	763
6658	11171
3609	10758
2691	3415
4007	1947
10792	2978
3891	6599
7816	1648
12898	2078
3751	3060
2497	2495
10367	1877
6403	9052
11263	5637
4605	10783
4297	3613
6385	3330
10508	9343
3378	4218
5383	10519
12512	1157
4209	2054
2584	6034
9517	4147
9416	7910
3919	2361
4974	8580
6385	1954
3085	4377
12468	3631
6227	414
576	8985
10004	5057
2657	5453
8924	6384
3502	5245
2913	12109
3988	12512
7123	3751
6108	661
10739	8596
4786	3507
2019	10403
6949	3808
6535	6187
4377	4574
12659	4199
9712	279
10337	9326
5214	6072
6887	1943
3550	5683
8439	2955
1943	8308
9727	6838
5595	4501
10069	11690
235	8917
6586	7346
2955	5690
9983	8836
5876	3954
4388	12228
4377	3156
10900	4094
9439	3615
6672	11817
428	4658
1385	9013
3811	6131
12230	10019
12676	11010
5960	11028
6207	3787
9343	2479
4817	11991
5226	12112
8929	7390
8238	2782
2024	5177
7387	1659
10494	12713
9410	4808
2024	5175
9350	9737
6784	2902
3811	5226
2209	5856
6599	9545
12877	706
11799	8399
10807	2157
1404	12765
9983	6383
5567	8212
6255	11197
2200	12713
12502	10823
6102	3738
6420	1283
3066	1156
6034	8833
8871	2701
8323	293
6840	6351
10085	12145
1820	5637
10823	1755
2295	7696
526	66
4273	7873
2575	6711
7436	11549
2250	1442
9438	12529
6263	6991
9816	9631
6173	11852
2999	6344
10523	2896
3627	11100
858	4553
12221	10599
10519	5383
7012	4130
12741	4323
4492	4375
12448	12407
5901	11761
10179	12531
11426	10577
8206	7063
10427	4923
2876	11181
3115	10934
4464	6352
10944	12226
1525	9518
6187	4495
7198	9016
2379	11043
6658	12798
12653	4093
8621	9004
4323	3811
4184	2955
4195	10438
5715	12194
11026	10156
5715	12192
4383	9222
5886	10238
9942	12830
6705	9015
11585	10000
8592	2763
10683	5383
10736	5337
12744	5453
12512	8464
1814	7868
11780	1704
1335	6428
1742	4057
12489	8408
3346	7550
3041	2259
4544	1744
3988	10103
5341	263
4326	1610
11180	12853
5453	1212
50	5951
10216	1756
10529	7173
4326	1615
12741	7484
5453	3047
12546	1898
584	11595
12849	5453
11568	6556
6424	10711
9979	11255
1128	1774
8915	9127
526	679
12371	12430
10134	9733
1998	7157
1956	5453
8066	2717
2955	1504
1895	2763
2252	6146
156	10255
1136	6119
11688	7847
3379	12399
8165	2199
3751	414
11026	9740
4011	5288
3751	411
11705	8315
1371	5449
5412	7573
8097	1525
8556	1915
4551	6599
9605	2726
10542	8985
11017	522
3609	9500
9334	11728
9500	3891
5715	5750
5739	10414
6984	4620
2183	9604
11078	7479
9606	6826
6863	8026
525	11062
5673	6271
9527	2834
10550	5734
12399	12471
6098	3277
6297	2691
8119	9928
8969	9672
3210	5685
3798	6956
2588	12732
1932	7096
332	9407
10507	10403
5586	7599
6697	4377
698	10457
7915	9672
10987	5756
5383	8863
5170	10831
909	382
5072	11553
8690	2024
4653	2024
10823	980
6131	4377
8374	9295
11062	2024
2224	3919
276	6534
8468	11097
1036	10459
7886	1863
12656	11545
5971	12417
6949	8974
10656	1796
12362	6524
7919	7782
12656	11543
3124	12255
12743	668
4197	6599
2323	3534
3630	10620
3786	10954
5097	39
9563	4377
11113	3496
568	11135
498	3811
770	6610
11041	12324
3808	3723
7050	12170
9526	8488
3898	8407
4438	5678
8987	4377
8884	12827
462	5501
9974	6479
8952	1217
7221	8845
10060	11943
7472	7602
615	2600
1187	1273
6980	6288
12512	1943
11209	10161
10272	11149
10380	7119
3526	10645
4203	1973
4342	11085
1973	2766
9570	11912
10113	10974
3166	401
5892	8153
10027	2411
11973	6105
4492	6578
5822	10241
6533	4910
9118	6017
7214	5516
3378	4377
526	5461
8655	1142
8569	11908
6383	1880
4438	5983
420	9433
5004	7330
11624	7047
2024	10725
2218	11475
9454	7288
11660	4803
12627	737
6297	3023
6711	1943
9979	5710
8219	4241
6586	4530
9631	9816
11867	12600
5082	5811
10233	11880
5383	6665
4894	12380
4894	12379
78	3749
7137	158
1354	389
6578	8605
3606	66
6578	1479
4217	1880
2408	6745
5775	12836
10163	5933
2094	31
6489	2024
5383	5799
10348	12506
5383	7211
2657	1898
2716	2496
4899	6094
2662	2899
5392	4534
11192	8750
9564	664
4297	1415
8916	11702
6842	1502
10791	12430
11248	7330
3938	9404
7428	6119
8858	4372
4217	3472
5277	10749
5683	6154
12220	10403
5383	2940
3316	2280
5226	7602
1498	1828
7688	463
4716	1185
6858	12838
3536	9097
7096	8442
5637	7932
8820	2095
7233	63
5383	10268
7589	5561
4791	8380
4343	10601
2408	3045
5945	834
9594	1946
4792	2892
66	5715
1098	9658
10608	1559
12382	3811
7221	3810
8276	7786
9494	1868
5525	5716
8231	9127
920	3615
11215	12827
391	10276
4377	11581
9300	11544
5925	5637
5453	3474
12600	3047
4817	8306
1704	6360
4116	9353
10593	5925
4437	2955
9710	9772
6587	2373
8915	7288
7936	6748
3245	574
1713	10123
7987	5383
9755	3675
3002	10323
8812	10113
291	4632
2713	3909
7292	10094
3397	3637
6101	11877
521	1650
4568	12815
1851	763
120	12662
12344	1979
5226	11953
8329	3279
10257	1846
1706	9636
10935	8435
698	12677
10438	2663
5383	1455
7481	10005
4992	7942
2400	8911
381	1369
8607	10823
10021	6748
4053	10712
2980	7088
6096	3338
2516	526
7383	6820
6465	7332
66	7932
166	10298
10944	1001
4035	4009
12430	2645
2024	8947
2024	8944
2929	11434
10153	6748
4377	9895
5562	9911
4377	9890
4377	9891
7485	3751
8752	8863
2540	5933
3174	5403
3839	3892
4697	345
9693	8280
5371	2955
7451	2078
5077	3242
7546	12888
2227	7244
2888	9019
12448	2974
5383	11307
9310	2717
7288	8964
3625	833
3309	1175
2607	2874
9376	695
12827	12265
8238	2454
8047	9474
2375	6995
4892	2024
9727	3002
6769	5955
6453	1828
9472	6740
5267	12533
9470	1505
8374	7680
8848	1713
5383	7813
2425	8261
1828	5277
5428	8029
10105	4466
3020	5960
10105	4470
12332	3801
8608	2512
2479	6010
9018	4718
12554	12384
4626	7288
4231	1908
1943	7449
5453	824
1254	8914
3410	2375
7660	11316
3408	8000
7966	2559
416	8174
1266	2024
2024	12744
10517	6748
2114	2300
450	2582
302	5453
9389	4377
4666	2495
6599	1261
3668	9912
3075	2834
12523	10035
12413	4860
9485	10120
2593	4375
7990	7125
6291	5371
8893	8326
391	1091
5431	9541
2016	3622
3751	795
2219	10658
10103	5681
5896	2024
4543	7588
4156	3020
7648	10711
9474	6578
9019	1209
12470	7415
1789	221
2024	12666
364	10983
6571	12595
8089	5383
6636	9961
11810	5594
11239	12399
4377	8553
6263	9533
2968	1176
4377	8550
10645	2495
4779	7513
5793	11843
7822	11105
11392	8144
10111	976
5933	5453
5901	7449
3345	6743
4794	2024
5434	3891
4567	5740
11936	2271
12218	9908
3707	5453
8983	11595
2148	3354
964	3071
8495	11951
1286	9544
5322	11294
730	9923
10519	5453
6705	12189
7688	3174
6104	11432
9334	8917
803	4682
5263	11399
4407	5637
12246	6758
9145	7375
9449	2557
7602	6865
10181	11934
4956	2289
8279	6297
5383	5388
4667	706
10996	9727
7148	2495
7602	6867
1371	9908
5470	6444
10905	9803
6858	4384
5383	4715
3808	8391
2955	7472
2735	7387
7591	4639
10015	8177
1085	6949
12131	11980
11783	2149
10606	10397
7554	3751
2316	3533
3702	6599
5288	7357
1271	11584
7984	4999
9339	1828
6599	11645
6563	11499
2384	7304
10595	235
5794	5383
6599	11652
1069	379
5606	1851
263	182
4150	7304
1485	6845
10379	10552
3303	10684
6201	12430
8363	621
8441	11890
12808	6074
9015	7729
9454	12557
8727	11268
2024	11657
8286	2939
10948	3485
5453	2810
6748	8844
12732	12430
1795	1220
1483	2849
7110	8954
7746	3058
8560	6018
7870	10103
5277	2699
7602	3020
5637	7573
7602	3022
2034	9286
6719	502
1261	271
1361	5903
1591	11687
5453	9677
822	8134
6748	8959
9787	11746
11458	5277
2701	5535
12373	2735
8102	9169
10648	3812
8695	2081
3704	9612
8981	10592
8092	4377
3050	12617
3965	12656
